rank,asin,title,brand,price,unit_price,count,rating,review_count,timestamp
1,B0739KKHWL,"Nordic Naturals Ultimate Omega, Lemon Flavor - 90 Soft Gels - 1280 mg Omega-3 - High-Potency Omega-3 Fish Oil Supplement with EPA & DHA - Promotes Brain & Heart Health - Non-GMO - 45 Servings",Nordic Naturals,32.49,0.361,90,4.7,57939,2026-04-05T01:23:41Z
2,B07DX89ZHN,Sports Research® Omega-3 Fish Oil 1250 - Triple Strength Fish Oil Supplement from Wild Alaska Pollock - MSC Certified Sustainable · Non-GMO · Soy Free - 90 Softgel Capsules,Sports Research,27.95,0.3106,90,4.7,58419,2026-04-05T01:23:41Z
3,B01NBTJFJB,Triple Strength DHA Omega 3 Fish Oil 3600 mg | Over 2100mg Omega-3 Fatty Acids with 860mg of DHA | 1300mg EPA | Best Essential Fatty Acids | Premium Wild Caught & Burpless Fish Oil | 120 ct.,,34.95,0.2913,120,4.6,28797,2026-04-05T01:23:41Z
4,B071VT9J98,"Nature Made Fish Oil Omega 3 Supplements, 1200 mg Softgels, Omega 3 Fish Oil for Healthy Heart Support, 230 Softgels, 115 Day Supply",Nature Made,21.98,0.0956,230,4.8,10533,2026-04-05T01:23:41Z
5,B0C5F59RWG,"NatureWise Extra-Strength Omega 3 Fish Oil Supplement - 1000mg per Serving - 600 EPA & 400 DHA and Vitamin E - Support for Heart & Brain Health - Lemon Flavor, GMO-Free - 60 Softgels[1-Month Supply]",NatureWise,8.02,0.1337,60,4.6,8280,2026-04-05T01:23:41Z
6,B014LDT0ZM,"Triple Strength Fish Oil Omega 3 Supplements for Women and Men – 2500 mg High-Potency, Easy-to-Absorb Re-esterified Triglyceride Form, Pescatarian-Friendly DPA Omega 3 EPA DHA Supplement,180 Softgels",,54.95,0.3053,180,4.7,13520,2026-04-05T01:23:41Z
7,B098KLWZHN,"Nutricost Omega 3 Fish Oil - 2500MG, 120 Softgels (40 Serv) - Fish Oil, Wild Caught! 1200mg EPA 850mg DHA - Non-GMO, Gluten Free",Nutricost,19.95,0.1662,120,4.7,2869,2026-04-05T01:23:41Z
8,B0184SMS9A,"MegaRed Antarctic Krill Oil 500mg Omega 3 Fatty Acid Supplement, Extra Strength EPA & DHA Krill Oil Softgels (90cnt Box), Astaxanthin, Heart Health Supplement with No Fish Oil Aftertaste",MegaRed,26.88,,,4.7,7727,2026-04-05T01:23:41Z
9,B075ZTY6GR,"Nordic Naturals Omega-3, Lemon Flavor - 90 Soft Gels - 690 mg Omega-3 - Fish Oil - EPA & DHA - Immune Support, Brain & Heart Health, Optimal Wellness - Non-GMO - 45 Servings",Nordic Naturals,22.49,0.2499,90,4.7,13122,2026-04-05T01:23:41Z
10,B001GCU6KA,"NOW Foods Supplements, Omega-3 180 EPA / 120 DHA, Molecularly Distilled, Cardiovascular Support*, 200 Softgels",NOW Foods,14.69,0.0735,200,4.7,15715,2026-04-05T01:23:41Z
11,B000NPYY04,"Nature's Bounty Fish Oil Omega 3 Supplements - Supports Heart Health, 1200 Mg Fish Oil, Omega-3, 200 Softgels (Pack of 1)",Nature's Bounty,28.7,0.1435,200,4.7,74421,2026-04-05T01:23:41Z
12,B07BBNGPG2,"Amazon Basics Fish Oil 303 mg, Soft Chew Gummies, Lemon, Orange & Strawberry-Banana Flavors, 90 Count, EPA and DHA Omega-3 Fatty Acids (Previously Solimo)",Amazon Basics,6.74,0.0749,90,4.6,8533,2026-04-05T01:23:41Z
13,B0013L5G9U,"Nature’s Bounty Fish Oil, Supports Heart Health, 1000mg, Rapid Release Softgels, 145 Ct",,11.97,0.0826,145,4.8,4531,2026-04-05T01:23:41Z
15,B06XPPP4M2,"Nordic Naturals Ultimate Omega 2X, Lemon Flavor - 120 Soft Gels - 2150 mg Omega-3 - High-Potency Fish Oil with EPA & DHA - Promotes Brain & Heart Health - Non-GMO - 60 Servings",Nordic Naturals,75.5,0.6292,120,4.6,5649,2026-04-05T01:23:41Z
